x_lsat,x_ugpa,x_fulltime,x_fam_inc,x_tier,z_white,y_zgpa
33.0,3.1,1,3.0,5,1,0.17
34.0,3.1,1,4.0,4,1,-0.24
22.0,3.8,2,2.0,3,1,-0.13
40.0,3.5,1,3.0,4,1,-0.75
38.0,3.0,1,3.0,3,1,1.03
36.0,2.7,1,3.0,3,1,0.45
40.5,4.0,1,4.0,5,1,1.13
27.7,2.4,1,3.0,6,0,-0.9
31.0,2.7,1,4.0,2,1,-0.65
44.0,3.2,1,4.0,5,1,-0.49
36.0,3.6,1,4.0,3,1,0.77
32.0,3.5,1,4.0,4,1,-0.07
38.0,3.9,1,4.0,4,1,1.79
35.0,3.8,1,3.0,3,1,-1.47
27.0,3.7,1,3.0,3,1,0.75
37.0,3.0,1,4.0,3,1,0.55
34.0,3.3,1,3.0,4,1,0.75
36.0,3.3,2,1.0,5,1,-0.82
31.0,3.1,1,3.0,4,0,-1.83
40.0,3.1,1,3.0,5,1,-0.07
37.0,3.1,1,4.0,5,1,2.02
43.0,3.2,1,4.0,4,1,0.08
36.0,3.4,1,2.0,4,0,-2.08
30.5,2.5,1,5.0,3,1,-0.82
42.0,3.2,1,3.0,4,1,0.56
41.0,3.1,1,2.0,4,1,0.55
30.0,3.1,1,4.0,3,1,-2.1
41.0,4.0,1,5.0,6,1,0.26
39.0,2.5,2,5.0,5,1,0.34
35.0,3.7,1,3.0,3,1,0.21
36.0,2.9,1,3.0,4,1,-0.61
41.0,3.3,1,5.0,4,1,-0.09
44.0,4.0,1,4.0,6,1,0.22
38.5,2.9,1,4.0,4,1,-0.52
33.0,3.0,1,4.0,3,1,0.36
44.0,4.0,1,4.0,3,1,3.07
36.0,3.2,1,4.0,3,1,-0.3
36.0,2.9,1,3.0,3,1,0.34
36.0,3.5,1,4.0,3,1,0.22
36.0,3.7,1,5.0,5,1,0.32
32.0,2.9,1,5.0,3,1,0.58
41.0,3.0,1,3.0,4,1,1.1
38.0,3.6,1,3.0,3,1,0.87
37.0,3.3,1,3.0,3,1,-0.06
40.0,3.3,1,3.0,4,1,0.78
47.0,3.9,1,4.0,6,1,-0.18
37.0,3.9,1,3.0,3,1,-0.31
39.5,3.1,1,5.0,4,1,-0.14
33.0,3.5,1,3.0,3,1,-0.76
43.0,3.9,1,2.0,5,1,1.66
41.0,2.9,1,4.0,4,1,-0.42
47.0,2.6,2,3.0,3,1,0.49
44.0,3.2,1,3.0,3,1,0.71
42.0,3.3,1,4.0,4,1,0.88
36.0,2.6,1,3.0,3,1,0.17
33.5,3.2,1,1.0,3,1,-1.14
30.0,3.5,1,2.0,2,1,-0.33
36.0,3.2,1,3.0,5,1,-0.17
25.0,3.7,1,3.0,5,1,1.72
39.0,2.9,1,5.0,5,1,0.2
35.0,3.6,1,4.0,3,1,0.66
29.5,3.3,1,3.0,2,1,-0.76
31.0,3.2,1,2.0,3,1,-0.74
43.0,2.8,1,5.0,4,1,0.04
38.0,3.2,1,4.0,4,1,-1.09
42.0,3.6,1,3.0,5,1,0.35
45.0,4.0,1,4.0,3,1,0.98
42.0,3.1,1,4.0,3,1,1.2
36.0,3.3,1,2.0,3,1,0.9
35.0,3.2,1,3.0,3,1,1.8
26.5,3.4,1,3.0,3,1,-0.76
43.0,2.7,1,3.0,4,1,1.68
40.0,3.2,1,4.0,5,1,1.29
41.0,3.4,1,3.0,4,1,1.56
40.0,3.2,1,3.0,3,1,0.63
40.0,3.2,1,4.0,4,1,-0.7
46.0,4.0,1,4.0,6,1,1.77
26.5,2.4,1,4.0,3,1,-2.42
31.0,3.4,1,3.0,3,1,1.08
35.0,3.2,1,4.0,2,1,1.29
38.0,2.9,1,4.0,3,1,0.38
26.3,3.4,1,2.0,5,1,-2.0
39.0,2.6,1,3.0,3,1,0.04
35.0,3.6,1,3.0,3,1,1.8
42.0,3.1,1,4.0,3,1,0.05
37.0,3.7,1,3.0,2,1,0.07
31.0,3.1,1,4.0,3,1,-0.92
42.0,2.9,1,2.0,4,0,0.84
41.0,2.8,1,3.0,4,1,1.34
28.0,2.6,1,2.0,1,0,-0.47
37.5,3.8,1,2.0,3,1,0.88
36.0,3.2,1,2.0,4,1,-0.88
30.0,2.2,1,1.0,1,1,-0.91
34.0,3.6,1,4.0,5,1,0.9
34.0,2.6,1,3.0,3,1,-0.39
35.0,3.5,1,2.0,3,1,0.34
36.0,3.5,1,4.0,3,1,1.22
41.0,3.3,1,4.0,4,1,1.55
36.0,2.9,1,3.0,3,1,-1.22
32.0,2.5,2,3.0,5,0,-0.59
42.0,3.5,1,4.0,5,1,-0.17
44.0,3.9,1,4.0,3,1,0.9
47.0,3.3,1,3.0,6,1,-0.33
34.0,3.3,1,4.0,3,1,-0.13
32.5,3.3,1,3.0,2,1,-1.07
42.0,3.3,1,5.0,6,1,0.37
45.0,3.7,1,5.0,6,1,1.37
29.5,3.3,1,3.0,6,0,-1.76
38.0,3.1,1,2.0,3,1,-0.23
24.7,2.6,1,3.0,2,0,-1.43
30.0,3.1,1,3.0,3,1,2.29
38.0,2.9,1,3.0,5,1,-1.24
40.0,2.5,1,4.0,3,1,-0.6
27.0,3.2,2,1.0,2,1,-0.96
40.0,3.0,1,4.0,5,1,-0.17
30.0,3.6,1,2.0,3,1,-0.89
41.0,3.7,1,4.0,6,1,-0.21
40.0,3.6,1,3.0,4,1,1.18
33.0,3.0,1,4.0,4,1,1.94
40.0,3.6,1,3.0,4,1,0.0
39.0,3.4,1,4.0,3,1,-0.15
35.0,2.9,1,4.0,2,1,-0.98
42.0,3.0,1,5.0,3,1,0.3
41.5,3.6,1,5.0,4,1,-1.05
47.0,3.9,2,2.0,3,1,2.29
32.0,3.2,1,3.0,3,1,0.47
39.0,3.7,1,4.0,3,1,0.71
44.0,3.9,1,4.0,5,1,-0.26
39.0,3.3,1,3.0,4,1,0.54
38.0,3.6,1,3.0,4,1,2.08
36.0,3.3,1,4.0,3,1,-0.46
41.0,3.6,1,3.0,5,1,-1.68
35.0,3.5,2,2.0,3,1,0.04
39.0,3.0,1,4.0,3,1,-1.27
35.0,2.6,1,4.0,2,1,2.75
30.0,3.4,1,4.0,3,1,-0.44
32.0,3.5,1,2.0,3,1,-1.1
33.0,2.9,1,4.0,2,1,1.11
35.0,2.9,1,4.0,3,1,-1.11
34.0,3.2,2,4.0,3,1,-1.24
45.0,3.6,1,4.0,4,1,0.64
39.5,3.2,1,3.0,5,1,0.4
38.0,3.2,1,5.0,5,1,0.93
37.0,3.0,1,3.0,3,1,-0.25
41.0,4.0,1,3.0,4,1,2.26
36.0,3.5,1,3.0,5,1,0.32
38.0,2.6,1,4.0,3,1,-0.81
32.0,3.0,1,5.0,3,1,0.78
40.0,3.5,1,3.0,4,1,-0.6
33.0,3.1,1,2.0,2,1,-0.34
37.0,3.5,1,3.0,4,1,0.3
31.0,3.6,1,4.0,6,1,-0.38
37.0,2.8,1,4.0,3,1,0.1
25.0,3.3,1,3.0,2,0,-1.97
24.0,3.2,1,3.0,2,1,-1.25
37.0,3.5,1,3.0,6,1,0.47
35.0,3.1,1,4.0,3,1,0.5
45.0,3.4,1,4.0,4,1,0.55
47.0,3.1,1,4.0,6,1,0.19
40.0,3.7,1,3.0,4,1,0.96
36.0,3.6,1,4.0,4,1,-0.9
37.0,3.1,1,4.0,4,1,-0.97
35.0,3.2,1,3.0,3,1,-1.18
42.0,2.5,1,2.0,3,1,0.92
34.0,3.1,1,3.0,4,1,-0.18
35.0,3.3,1,3.0,3,1,1.85
36.0,3.0,1,4.0,5,1,-0.76
39.0,3.6,2,2.0,3,1,1.16
34.0,3.6,2,3.0,4,1,0.34
41.0,3.4,1,4.0,4,1,0.24
45.0,3.6,1,4.0,6,1,1.14
33.0,3.0,1,4.0,1,1,-0.88
36.0,3.2,1,4.0,3,1,0.67
35.0,3.0,1,4.0,3,1,-0.46
38.0,2.7,2,3.0,5,1,-0.03
37.0,3.5,1,4.0,5,1,0.07
33.0,2.3,1,2.0,1,0,-0.29
38.0,3.7,1,4.0,4,1,-0.1
35.0,3.1,1,4.0,2,1,-0.66
42.0,3.6,1,3.0,4,1,0.99
42.0,3.7,1,3.0,5,1,0.35
37.5,2.9,1,4.0,3,1,1.3
45.0,3.0,1,4.0,6,1,0.7
38.5,3.6,1,5.0,3,1,0.19
32.0,3.2,1,4.0,5,1,0.39
30.0,3.8,2,2.0,3,1,1.52
32.0,3.4,2,3.0,3,1,-1.55
32.0,3.3,1,4.0,3,1,-0.26
30.0,3.7,1,2.0,4,1,-1.1
36.0,3.0,1,4.0,3,1,-0.65
35.0,2.7,1,3.0,3,0,-0.19
42.0,2.3,1,3.0,2,1,2.04
47.0,3.4,1,5.0,6,1,0.85
45.0,2.9,1,4.0,4,1,-0.79
27.0,3.1,1,4.0,3,0,-0.37
35.0,3.5,1,3.0,2,1,0.95
37.0,3.1,1,3.0,3,1,0.78
35.0,3.4,1,5.0,5,1,-0.47
40.0,3.2,1,5.0,5,1,1.17
40.0,2.9,1,5.0,3,1,0.17
33.0,3.2,2,3.0,4,1,-0.66
33.0,3.6,1,4.0,4,1,0.55
20.0,3.1,1,3.0,1,0,-0.68
29.0,2.0,1,3.0,1,1,1.32
31.5,3.3,2,3.0,4,1,0.53
34.0,3.3,1,4.0,3,1,0.2
47.0,3.5,1,4.0,6,1,-0.59
32.5,3.2,1,4.0,5,1,-0.56
41.0,3.5,2,3.0,3,1,2.15
39.0,3.2,1,2.0,3,1,-0.91
37.5,3.3,1,4.0,4,1,-0.35
40.0,3.2,1,4.0,4,1,-0.34
35.0,3.0,1,3.0,3,1,-0.55
36.0,3.7,1,4.0,4,1,0.67
30.0,3.3,1,4.0,2,1,-0.14
30.0,3.0,1,4.0,3,1,0.82
40.0,3.4,1,4.0,3,1,0.72
39.0,2.9,1,4.0,6,1,0.15
37.0,3.2,1,3.0,3,1,-0.77
47.0,3.7,1,4.0,5,1,0.24
23.0,2.7,1,3.0,3,0,-1.73
34.0,2.2,1,5.0,2,1,-0.44
40.0,2.4,1,4.0,5,0,-0.53
33.0,3.2,1,4.0,4,1,-1.05
43.0,3.5,1,5.0,6,1,1.45
34.0,3.8,1,4.0,4,1,-0.95
36.0,2.9,1,1.0,3,1,-0.46
38.0,3.0,1,5.0,5,1,-0.09
42.0,4.0,1,4.0,4,1,1.69
40.0,2.8,1,4.0,2,1,0.04
31.0,3.6,1,3.0,2,1,-1.8
41.0,3.4,1,4.0,4,1,0.6
35.0,3.0,1,4.0,3,1,-1.48
35.0,2.6,1,3.0,2,1,-0.53
33.5,2.8,1,3.0,3,1,0.36
28.0,3.1,2,3.0,4,0,-0.81
37.0,3.4,1,4.0,3,1,-0.74
33.0,3.9,1,1.0,2,1,-0.03
46.0,3.1,1,4.0,6,1,1.02
39.3,3.7,1,4.0,4,1,-1.18
42.0,2.9,1,5.0,4,1,-0.44
35.0,2.8,1,4.0,3,1,0.08
33.0,3.6,1,4.0,3,1,0.6
35.0,3.0,1,3.0,3,1,-0.3
30.5,2.8,1,4.0,5,1,-0.08
37.0,3.2,1,2.0,3,1,0.18
34.0,3.2,1,3.0,3,1,-1.31
44.0,3.1,1,4.0,3,1,1.46
28.0,3.9,1,2.0,5,1,-0.71
37.0,3.5,1,4.0,4,1,0.1
41.0,3.7,1,4.0,4,1,2.47
36.0,2.6,2,3.0,3,1,1.28
34.0,3.3,1,4.0,2,1,-0.19
42.0,3.4,1,3.0,4,1,1.38
41.0,3.7,1,3.0,4,1,0.47
27.5,3.6,1,4.0,2,1,1.57
39.0,3.4,1,4.0,4,1,0.22
38.0,2.9,1,4.0,4,1,0.51
33.0,3.8,1,4.0,3,1,1.12
40.0,2.4,2,3.0,3,1,1.88
31.5,3.6,1,5.0,3,1,-0.04
32.5,3.4,1,3.0,2,1,-0.15
37.0,3.1,1,4.0,3,1,-1.65
38.0,3.2,1,2.0,4,1,0.1
48.0,3.0,1,3.0,4,1,1.0
43.0,3.9,1,2.0,2,1,-0.22
24.0,2.6,1,5.0,1,1,0.23
42.0,2.7,1,5.0,4,1,1.97
30.0,2.7,1,4.0,3,1,-1.5
39.0,3.3,2,3.0,3,1,-0.54
29.0,3.5,1,5.0,3,1,-1.23
44.0,3.3,1,4.0,5,1,-0.06
40.0,3.0,1,3.0,4,1,-0.06
38.0,3.3,1,5.0,6,1,2.44
20.7,2.2,1,4.0,1,0,-0.4
43.0,3.7,1,4.0,5,1,-0.2
36.0,3.4,1,3.0,4,1,-0.53
37.0,3.3,1,4.0,4,1,0.27
33.0,2.8,1,3.0,3,1,-0.1
27.0,4.0,2,2.0,5,1,0.68
31.0,3.1,1,4.0,3,1,0.12
45.0,3.8,1,1.0,6,1,-1.92
37.0,3.0,1,4.0,4,1,1.14
40.0,3.6,1,5.0,6,1,0.18
35.0,2.9,1,4.0,3,1,-0.87
42.0,3.0,2,4.0,3,1,1.39
34.0,3.1,1,3.0,3,1,-0.63
33.0,2.9,1,4.0,3,1,-0.29
34.0,3.9,1,2.0,4,1,2.78
47.0,3.3,1,5.0,5,1,1.52
43.0,3.4,1,3.0,5,1,-0.79
31.5,3.6,1,3.0,5,1,-1.04
46.0,3.3,1,4.0,5,1,0.75
33.0,3.2,1,4.0,3,1,0.01
37.0,2.8,1,3.0,3,1,0.86
32.0,3.0,1,4.0,3,1,-0.04
46.0,3.6,1,4.0,6,1,1.05
39.0,3.5,1,3.0,4,1,2.94
40.0,3.4,2,4.0,3,1,0.36
39.0,2.9,1,5.0,5,1,-0.57
32.5,2.7,1,3.0,3,1,0.99
45.0,3.4,1,3.0,5,1,-2.0
30.0,3.4,1,3.0,2,1,0.29
33.0,3.0,1,4.0,3,1,-0.63
37.0,3.7,1,4.0,4,1,1.02
28.5,3.2,1,4.0,3,1,-0.63
25.0,2.6,1,5.0,2,1,-1.55
25.0,2.5,1,3.0,3,0,-1.11
35.0,3.9,1,3.0,4,1,0.43
30.5,3.1,1,4.0,3,1,-1.83
26.5,3.3,1,4.0,2,1,-1.44
36.0,3.0,1,4.0,4,1,-2.29
35.0,3.4,1,4.0,6,1,-0.86
39.0,3.7,1,4.0,5,1,-0.81
34.0,4.0,1,5.0,4,1,2.59
35.0,3.4,1,4.0,4,1,1.22
41.0,2.8,2,3.0,5,1,-0.52
46.0,3.1,1,3.0,6,1,0.98
34.0,3.7,1,3.0,2,1,2.14
34.0,2.2,2,3.0,2,1,-0.23
39.0,3.1,2,3.0,5,1,0.73
42.0,3.6,1,4.0,4,1,-1.51
31.0,4.0,1,1.0,2,1,0.15
42.0,3.6,1,5.0,5,1,1.2
37.0,3.1,1,4.0,4,1,-0.66
46.0,3.6,1,3.0,6,1,-0.92
34.0,3.7,2,3.0,5,1,0.6
29.0,3.1,1,3.0,3,1,1.17
45.0,3.5,1,4.0,5,1,0.69
34.0,3.4,1,4.0,3,1,-0.93
42.0,3.5,1,4.0,5,1,-1.76
28.5,2.8,1,4.0,2,1,0.35
36.5,3.0,1,4.0,4,1,0.04
33.5,3.7,1,3.0,4,1,0.83
34.0,3.1,1,3.0,3,1,0.84
26.5,2.8,1,3.0,2,1,-1.9
32.0,2.8,1,4.0,2,1,0.32
39.0,3.8,1,4.0,4,1,0.55
27.0,2.5,1,3.0,4,0,-1.48
36.0,3.5,1,4.0,4,1,1.12
30.5,3.3,1,3.0,2,1,0.39
38.0,3.1,1,4.0,3,1,1.14
36.0,3.4,1,4.0,4,1,-1.34
45.0,3.5,1,4.0,5,1,-1.38
45.0,3.6,1,4.0,5,1,0.5
21.0,2.3,1,2.0,3,0,-1.98
38.0,3.2,1,4.0,4,1,0.89
35.0,3.7,1,3.0,3,1,0.74
40.0,3.5,1,5.0,4,1,0.46
32.0,3.0,1,4.0,2,1,0.82
39.0,3.2,1,3.0,3,1,-0.77
44.0,3.1,1,3.0,4,1,-0.12
30.0,4.0,1,3.0,3,1,1.2
30.5,3.4,1,3.0,3,1,-1.73
33.0,3.9,1,4.0,4,1,-0.69
44.0,3.2,1,4.0,4,1,0.12
38.0,3.0,1,4.0,4,1,0.42
39.0,3.0,1,4.0,3,1,-1.07
35.0,3.5,1,3.0,3,1,0.65
24.0,2.7,2,3.0,2,0,0.0
48.0,3.7,1,3.0,6,1,2.16
41.0,3.7,1,4.0,4,1,1.53
37.0,3.2,1,3.0,3,1,-1.16
33.0,3.2,1,3.0,3,1,0.0
42.0,3.5,1,2.0,4,1,1.17
46.0,3.8,1,3.0,5,1,-1.11
35.0,3.5,1,2.0,3,1,-0.25
32.0,2.9,1,3.0,2,1,0.57
42.0,3.3,2,2.0,4,1,-0.96
37.5,3.2,1,3.0,5,1,0.64
42.0,3.1,2,4.0,6,1,0.11
37.0,3.5,1,3.0,4,1,0.81
38.0,3.4,1,4.0,5,1,-0.3
40.0,2.9,1,2.0,2,1,-0.51
40.0,3.1,1,4.0,6,1,-1.24
31.5,3.0,1,4.0,3,1,-0.58
36.0,3.7,1,5.0,4,1,1.15
33.0,3.0,1,4.0,3,1,-1.29
28.0,3.3,1,4.0,3,1,-1.35
34.0,3.3,2,3.0,3,1,-0.63
43.0,3.7,1,5.0,6,1,0.97
42.0,3.6,1,4.0,2,1,0.29
27.5,3.8,1,3.0,3,1,0.86
46.0,3.6,1,2.0,5,1,1.58
35.0,3.5,1,3.0,4,1,-1.55
37.0,3.5,1,4.0,4,1,0.58
43.0,3.2,1,4.0,4,1,0.1
45.0,3.4,1,4.0,5,1,0.69
32.5,2.9,2,5.0,3,1,0.41
37.0,3.6,1,3.0,3,1,0.3
36.5,2.9,1,3.0,6,1,0.18
37.0,3.5,1,4.0,4,1,-1.21
36.0,2.8,1,4.0,3,1,-0.64
46.0,3.0,1,3.0,5,1,-2.15
47.0,3.3,1,4.0,6,1,0.27
45.0,3.7,1,4.0,5,1,-0.68
40.0,2.9,1,4.0,3,1,-1.24
48.0,3.5,1,4.0,5,1,-0.4
36.0,3.5,2,3.0,3,1,-0.35
37.0,3.0,1,3.0,3,1,-0.23
44.0,3.3,1,4.0,5,1,1.18
44.0,3.1,1,4.0,5,1,0.93
28.0,3.4,1,3.0,2,1,-0.34
42.0,3.1,1,3.0,4,1,-0.13
40.0,2.7,1,4.0,3,1,-0.52
37.0,2.6,1,3.0,3,1,1.65
39.0,3.4,1,3.0,6,1,0.98
42.0,4.0,2,3.0,6,1,1.58
37.0,3.2,1,4.0,4,1,0.03
33.0,3.5,1,3.0,3,1,1.12
33.0,3.2,2,4.0,3,1,-0.37
35.0,3.0,1,3.0,5,1,0.42
46.0,2.9,1,4.0,3,1,1.04
41.0,2.9,1,4.0,5,1,-0.34
37.0,3.3,1,3.0,3,1,0.29
28.0,3.7,1,4.0,3,1,-0.45
40.0,2.5,1,2.0,4,1,-1.68
40.0,2.5,1,3.0,3,1,0.29
32.0,3.1,1,3.0,3,1,0.71
40.0,3.3,1,4.0,6,1,0.14
39.0,2.7,1,3.0,3,1,-1.37
39.0,3.5,1,3.0,4,1,1.68
38.0,4.0,2,1.0,3,1,1.47
36.0,3.4,1,4.0,3,1,0.82
38.0,3.2,2,3.0,3,1,0.89
36.0,2.9,1,4.0,3,1,0.04
37.0,3.2,1,4.0,3,1,-0.25
46.0,3.4,1,4.0,6,1,1.17
38.0,2.4,1,3.0,3,1,1.09
32.0,3.0,1,4.0,3,1,-0.63
43.0,3.2,1,4.0,4,1,0.63
35.5,3.1,2,3.0,3,1,-0.92
34.0,3.3,2,3.0,5,1,-0.02
42.0,3.7,1,3.0,6,1,0.93
38.0,2.5,1,4.0,3,1,0.98
41.0,3.2,1,3.0,5,1,-0.45
37.0,3.3,1,4.0,3,1,-0.75
34.0,2.8,1,4.0,3,1,-1.29
48.0,3.0,1,5.0,4,1,0.46
40.0,3.9,1,3.0,4,1,1.29
32.0,3.1,1,3.0,3,1,-0.45
42.0,3.8,1,4.0,5,1,0.75
39.0,2.7,1,4.0,3,1,0.24
25.0,2.9,1,4.0,3,1,-0.62
40.0,2.6,1,5.0,3,1,-0.66
37.0,1.7,1,3.0,3,1,0.87
35.0,3.8,1,3.0,3,1,1.04
39.0,3.5,2,3.0,5,1,0.01
40.0,3.2,1,2.0,4,1,0.79
36.0,2.9,1,5.0,4,1,-1.42
27.0,3.6,1,3.0,3,1,-1.01
36.0,2.6,1,4.0,4,1,0.25
32.0,2.7,1,4.0,3,1,-0.42
35.0,3.3,1,3.0,3,1,-0.8
38.0,3.5,1,4.0,3,1,1.68
40.0,3.7,1,3.0,5,1,0.49
25.5,2.9,2,2.0,4,0,-1.11
31.0,3.4,1,3.0,3,1,-0.82
44.0,2.5,1,4.0,5,1,2.36
38.5,3.7,1,4.0,4,1,-1.43
39.0,2.9,1,4.0,3,1,0.42
37.0,2.3,1,3.0,3,1,-0.23
39.0,3.8,1,2.0,4,1,0.31
27.0,2.8,2,2.0,3,0,-0.4
45.0,3.5,1,4.0,3,1,-0.37
40.0,3.5,1,5.0,5,1,-0.82
39.0,2.6,1,4.0,3,1,-0.12
44.0,2.7,1,4.0,4,1,-0.49
37.0,2.5,1,4.0,3,1,-1.2
42.0,3.1,1,5.0,3,1,0.86
28.5,2.9,1,2.0,2,1,-0.02
29.0,3.5,1,5.0,2,1,-0.02
37.0,3.9,1,4.0,5,1,-0.15
32.5,3.3,1,4.0,5,1,-0.57
39.0,3.8,1,4.0,4,1,-0.31
41.0,3.9,1,4.0,6,1,1.76
45.0,3.0,1,4.0,3,1,-0.27
34.0,3.5,1,3.0,3,1,-0.18
40.0,4.0,1,3.0,3,1,1.7
41.0,3.5,1,4.0,4,1,0.21
44.0,3.1,1,4.0,4,1,-0.98
29.0,3.8,1,5.0,3,1,1.47
44.0,3.4,1,2.0,4,1,-0.34
37.0,3.9,1,2.0,5,1,1.61
29.0,3.3,1,4.0,2,1,-1.32
32.0,3.3,1,4.0,3,1,-0.18
41.0,3.8,1,5.0,6,1,-0.44
42.0,3.3,1,4.0,3,1,-0.69
38.5,2.8,1,4.0,3,1,0.46
46.0,3.5,1,4.0,6,1,1.74
41.0,3.7,1,3.0,4,1,1.14
46.0,2.6,1,4.0,4,1,1.62
37.0,3.2,1,4.0,4,1,-0.12
31.0,2.1,2,3.0,3,1,1.48
38.0,3.9,1,2.0,4,1,1.73
29.0,3.1,1,3.0,2,1,-0.1
37.0,2.6,1,4.0,5,1,-0.87
33.0,3.5,1,2.0,4,1,1.28
36.0,3.7,1,3.0,4,1,0.94
37.0,3.7,1,3.0,4,1,0.61
40.0,3.0,1,3.0,3,1,-0.26
37.5,2.6,1,4.0,3,1,-0.03
40.0,3.5,1,3.0,5,1,-0.03
42.0,3.0,1,1.0,3,1,-1.06
34.5,2.8,1,5.0,2,1,0.55
42.0,2.8,1,4.0,4,1,-0.47
41.0,2.5,1,4.0,3,1,-2.08
27.0,2.8,1,4.0,3,0,-0.76
28.0,3.1,2,3.0,4,1,-2.27
37.0,2.6,1,4.0,3,1,-0.39
44.0,2.9,1,4.0,4,1,0.34
45.0,3.1,2,4.0,4,1,-0.58
43.0,3.5,1,4.0,3,1,2.33
47.0,3.2,1,3.0,3,1,2.42
38.0,3.4,1,3.0,4,1,1.1
24.0,2.6,1,3.0,1,0,-1.77
36.0,3.4,1,3.0,3,1,0.32
32.5,3.3,1,4.0,3,1,-0.24
28.0,3.4,1,4.0,5,1,-1.85
42.0,2.7,1,3.0,2,1,1.02
38.0,3.5,1,4.0,3,1,-0.37
32.0,3.7,1,3.0,4,1,0.12
37.0,4.0,1,2.0,3,1,2.53
47.0,2.8,1,3.0,4,1,1.78
33.0,3.2,2,4.0,2,1,1.64
34.0,3.5,1,4.0,3,1,1.13
35.0,2.6,1,3.0,3,1,-0.58
44.0,3.2,1,5.0,5,1,0.07
40.0,2.8,1,2.0,3,1,0.49
35.0,3.0,1,4.0,4,1,-0.37
32.0,3.4,1,4.0,2,1,0.59
39.0,3.6,1,4.0,3,1,2.41
35.0,3.0,1,5.0,5,1,0.74
40.0,2.9,1,4.0,4,1,1.13
38.0,3.3,1,4.0,4,1,-0.71
32.0,2.8,1,3.0,2,1,-1.35
32.0,3.6,1,3.0,4,1,1.9
37.0,3.5,2,3.0,3,1,-0.45
41.0,3.6,1,3.0,4,1,-0.44
33.0,3.1,1,4.0,3,1,-2.0
23.0,2.5,2,3.0,4,0,-0.13
37.0,3.6,1,4.0,3,1,1.09
32.0,3.5,1,4.0,3,1,2.15
34.0,3.4,1,3.0,2,1,-0.28
38.0,2.8,1,3.0,3,1,-0.32
42.0,3.7,1,4.0,4,1,0.55
44.0,2.8,1,4.0,6,1,1.9
35.5,3.2,1,2.0,2,1,1.51
41.0,3.6,1,4.0,4,1,-0.98
34.5,3.4,1,3.0,4,1,0.3
32.0,3.0,1,4.0,3,1,1.37
36.0,2.8,1,3.0,4,1,-1.15
42.0,3.0,1,3.0,3,1,0.96
32.5,2.8,1,4.0,3,1,-0.15
42.0,3.6,1,5.0,4,1,0.37
43.0,3.1,1,3.0,4,1,-1.28
37.0,3.3,1,4.0,4,1,-0.61
31.0,3.1,1,3.0,3,1,-0.53
44.0,3.3,1,3.0,3,1,0.22
36.0,3.5,1,3.0,4,1,-0.94
37.0,3.0,1,4.0,3,1,-0.5
31.0,3.0,1,4.0,3,1,0.81
34.0,2.7,1,4.0,3,1,-0.65
35.0,2.8,1,3.0,3,1,0.62
45.0,3.7,1,4.0,6,1,-0.31
42.0,3.4,1,4.0,5,1,0.39
41.0,3.2,1,4.0,3,1,-0.39
28.0,2.9,1,3.0,2,1,-1.06
31.0,3.3,1,4.0,3,0,-0.76
30.0,2.9,1,4.0,3,1,-0.29
40.0,2.7,1,4.0,3,1,1.55
41.0,3.0,1,5.0,3,1,-0.37
40.0,3.1,1,4.0,4,1,1.66
35.0,3.4,1,4.0,5,1,-0.7
38.0,3.3,1,2.0,4,1,0.37
32.0,2.8,1,4.0,3,1,-0.16
38.0,3.2,1,4.0,3,1,0.4
40.0,2.9,1,3.0,4,1,0.28
38.0,3.4,1,4.0,4,1,-0.47
34.0,3.3,1,3.0,4,1,1.03
39.0,2.9,1,4.0,3,1,0.5
41.0,2.7,1,3.0,3,1,-0.43
37.0,3.1,1,4.0,3,1,-0.95
37.0,3.4,1,4.0,4,1,-1.1
36.0,2.6,1,4.0,3,1,-0.39
38.0,3.2,1,4.0,4,1,0.59
45.0,3.6,1,4.0,4,1,1.39
46.0,2.9,1,4.0,3,1,-1.09
41.0,3.4,1,4.0,4,1,0.97
36.0,3.0,1,3.0,3,1,0.65
30.5,3.7,1,3.0,3,1,-0.31
36.0,3.7,1,4.0,6,1,0.24
26.0,2.3,2,3.0,3,0,-1.39
32.0,3.6,1,2.0,4,1,-0.06
34.5,2.6,1,4.0,3,1,-1.09
39.0,3.3,1,3.0,3,1,-0.05
27.0,2.7,1,4.0,3,1,0.33
35.0,3.0,1,1.0,3,1,2.14
35.0,3.7,1,4.0,5,1,0.69
42.0,3.6,1,3.0,5,1,1.56
45.0,3.8,1,4.0,5,1,0.37
38.0,2.9,1,4.0,4,1,-0.61
41.0,3.5,1,4.0,4,1,0.56
46.0,4.0,1,4.0,5,1,0.95
40.0,3.1,1,4.0,3,1,-1.13
31.0,3.3,1,5.0,3,1,0.15
31.0,3.1,1,4.0,3,1,-0.58
32.5,3.1,1,4.0,4,1,-0.32
34.0,3.2,1,2.0,5,1,0.85
45.0,3.5,1,2.0,4,1,-0.54
39.0,3.7,1,3.0,3,1,1.7
44.0,3.2,1,3.0,5,1,0.56
43.0,2.8,1,4.0,4,1,0.97
23.0,2.7,1,2.0,4,0,-1.65
39.0,2.9,1,3.0,4,1,-0.13
47.0,3.5,1,4.0,6,1,0.6
41.0,3.2,1,5.0,3,1,1.65
37.0,3.9,2,4.0,5,1,1.43
38.0,3.6,1,4.0,3,1,-0.92
44.0,2.8,1,4.0,5,1,0.86
